NÚMERO DE INSCRIÇÃO,NUM,SITUAÇÃO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
39401649749,"1,04802E+11",Presente,E,B,C,A,C,B,E,D,D,B,C,E,D,B,B,A,D,E,C,B,B,A,D,B,B,A,D,C,E,E,A,B,D,C,D,D,A,E,D,C,B,C,E,A,D,E,C,E,D,B,B,B,C,C,E,C,D,B,C,D,D,A,D,A,B,B,E,B,A,D
39401664062,"1,01703E+11",Presente,C,A,D,E,C,D,D,D,C,C,C,E,E,B,A,B,B,E,B,A,B,A,B,E,A,D,A,C,B,C,B,A,D,E,A,A,A,A,C,E,D,C,D,D,D,D,D,A,D,D,C,A,D,A,D,D,D,D,E,A,C,A,A,A,E,B,B,D,D,D
39401673284,"1,039E+11",Presente,C,A,B,B,B,A,C,D,C,C,E,E,A,C,A,D,B,E,B,B,B,B,A,E,A,B,A,C,A,C,B,A,E,E,B,A,A,C,D,E,A,A,A,B,E,C,E,C,B,C,B,E,B,A,A,C,C,D,E,A,A,A,A,A,E,A,A,C,B,A
39401671963,"1,03705E+11",Presente,E,A,D,D,A,A,C,B,E,C,B,E,D,B,D,D,B,E,B,D,A,B,B,E,C,D,D,C,D,C,B,A,B,C,C,A,A,A,D,E,A,C,A,C,A,C,D,C,B,D,D,B,D,E,B,C,D,D,B,A,D,A,A,A,E,C,A,C,B,D
39401673358,"1,03705E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401672109,"1,01801E+11",Presente,C,A,D,C,D,D,E,E,A,A,B,E,B,C,C,D,D,B,B,D,A,A,E,E,A,D,D,C,C,C,B,C,B,E,D,A,D,A,E,E,C,C,A,B,C,A,C,C,C,E,,D,A,A,D,E,E,E,C,C,D,A,B,E,E,C,B,B,B,*
39401677282,"1,00101E+11",Presente,E,C,C,D,D,A,E,C,E,C,D,E,E,C,B,B,E,A,B,B,B,A,D,B,A,D,D,C,*,C,B,A,B,C,E,A,A,C,D,E,D,A,E,C,B,D,E,C,A,B,C,D,A,C,B,C,B,D,D,B,A,A,A,E,D,C,A,C,C,C
39401653597,"1,03001E+11",Presente,A,A,B,C,D,B,B,E,C,C,A,E,E,E,D,E,C,B,B,A,E,B,E,E,A,D,A,C,B,D,B,A,B,A,D,A,A,B,D,E,B,E,A,D,B,C,B,E,B,D,D,E,A,C,C,E,A,C,C,B,D,A,C,A,E,C,A,D,D,C
39401662259,"1,04301E+11",Presente,E,A,C,C,D,B,B,D,B,C,D,E,C,E,B,A,D,E,A,D,B,A,C,B,A,B,D,B,D,C,B,E,B,C,D,A,A,B,D,E,B,E,E,D,D,C,C,B,E,E,A,A,C,A,E,C,B,D,C,E,A,A,A,A,D,C,C,D,B,D
39401642522,"1,00601E+11",Presente,A,A,B,B,A,A,C,D,E,C,A,A,B,B,A,E,D,E,B,E,A,B,A,E,A,A,A,C,D,C,A,C,B,D,B,A,A,A,D,E,A,A,D,E,D,C,D,A,D,B,B,A,D,A,E,E,C,A,D,B,E,E,C,A,D,D,E,B,B,C
39401647392,"1,03801E+11",Presente,C,B,C,A,A,A,E,A,E,D,C,E,C,E,C,C,B,D,D,E,A,E,A,B,A,B,B,A,D,C,B,D,D,C,D,B,C,E,B,B,C,B,E,B,B,C,C,E,B,C,A,E,C,C,D,A,D,D,B,E,E,A,B,A,E,B,A,D,A,D
39401656155,"1,04301E+11",Presente,E,A,C,E,A,B,C,A,B,C,E,D,A,D,C,B,E,D,B,D,E,D,A,E,A,A,E,C,E,C,B,C,D,C,A,D,A,B,C,E,A,C,D,B,A,C,D,E,A,B,E,B,D,A,C,C,E,D,A,E,B,A,C,A,E,D,A,D,B,C
39401640087,"1,02802E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401637838,"1,02701E+11",Presente,E,E,B,C,B,A,C,E,A,D,B,E,C,A,B,B,D,E,B,D,A,A,B,E,A,E,B,C,B,C,B,D,B,D,C,B,A,C,A,A,B,B,D,E,B,B,D,E,A,B,D,A,A,A,E,C,D,C,E,A,B,A,C,A,E,C,D,B,A,D
39401659748,"1,04103E+11",Presente,E,A,E,E,A,B,C,E,A,A,A,E,C,C,E,D,B,E,B,C,B,B,D,B,A,D,A,C,B,C,A,A,B,C,A,D,A,C,D,E,A,C,C,C,A,C,A,E,B,B,C,A,A,C,D,C,D,D,C,D,D,A,C,A,D,C,C,B,C,D
39401684277,"1,01703E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401664924,"1,00902E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401644181,"1,05004E+11",Presente,E,A,C,B,D,C,C,A,E,B,A,E,C,B,B,E,B,E,B,B,A,B,E,E,A,D,E,C,E,E,B,E,D,D,D,E,B,A,E,C,B,B,C,C,B,C,A,E,C,C,C,A,A,B,B,C,D,A,C,A,D,A,C,A,E,C,C,B,C,D
39401683696,"1,04906E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401657996,"1,01703E+11",Presente,C,D,B,B,D,C,A,E,C,D,B,E,B,E,C,C,C,D,D,C,A,D,B,A,A,B,C,E,D,A,B,C,D,E,D,A,E,B,E,D,B,B,B,C,C,C,A,D,B,B,A,D,C,C,D,A,A,C,D,C,D,A,D,A,E,C,B,C,D,C
39401656120,"1,035E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401668263,"1,05302E+11",Presente,C,C,C,D,C,C,B,E,C,B,A,E,C,D,C,A,E,A,B,C,A,E,B,E,C,D,D,C,C,B,B,A,A,E,B,C,A,B,C,C,C,B,A,C,A,A,E,E,C,B,D,C,C,C,E,C,C,A,D,A,C,C,C,A,E,A,A,D,E,B
39401663966,"1,035E+11",Presente,B,A,D,E,A,B,D,B,C,C,E,E,C,C,A,D,B,C,B,B,E,C,E,E,B,D,A,C,A,D,B,D,B,C,E,A,A,C,D,C,B,C,A,B,D,A,E,E,A,D,C,A,A,A,B,C,A,D,E,A,D,A,C,A,E,C,A,C,B,D
39401637786,"1,05004E+11",Presente,E,B,B,B,B,B,B,B,D,B,A,E,C,B,D,B,B,E,B,B,B,B,E,E,A,D,B,A,E,D,B,B,B,C,B,B,C,D,B,B,B,B,D,B,B,C,B,E,C,B,B,D,B,B,D,A,E,B,B,E,B,A,B,A,E,A,A,E,B,D
39401666554,"1,02005E+11",Presente,E,A,E,B,B,B,B,D,B,C,A,E,B,A,A,B,B,E,B,B,A,C,E,E,A,B,A,C,B,C,B,D,B,E,D,A,A,A,D,E,A,B,A,C,B,C,C,D,A,D,C,E,A,A,D,C,C,A,C,D,D,A,C,A,E,C,C,C,B,A
39401648248,"1,00902E+11",Presente,C,A,C,C,C,B,C,B,E,C,C,E,C,D,C,C,B,D,B,B,E,C,E,E,A,C,A,C,D,C,B,A,B,C,E,A,D,A,D,B,E,C,D,B,C,A,C,C,D,B,D,D,C,C,C,C,E,D,C,A,D,A,C,A,C,B,C,B,C,D
39401640194,"1,01101E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401660152,"1,05302E+11",Presente,E,A,,E,B,C,C,D,E,C,C,E,B,B,B,E,B,A,B,A,E,A,E,E,A,A,A,C,D,C,B,D,C,A,C,D,C,B,E,C,A,A,E,C,E,B,D,E,A,E,E,D,A,A,C,B,B,D,A,A,D,A,E,A,A,C,A,B,A,D
39401676563,"1,04906E+11",Presente,D,C,E,C,A,E,C,B,B,C,A,E,B,A,C,D,E,E,A,D,E,B,C,A,A,A,D,A,E,D,A,D,E,E,A,A,D,A,B,C,B,A,E,C,A,D,E,E,D,B,E,A,C,A,B,D,A,B,C,A,E,A,A,B,B,C,A,C,E,B
39401671184,"1,03705E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401637867,"1,01504E+11",Presente,C,C,C,C,C,C,C,C,C,C,C,E,C,C,E,C,B,B,B,B,E,D,B,E,A,A,C,A,A,B,A,B,E,A,D,D,C,B,B,B,B,D,A,D,D,B,C,C,A,D,B,C,D,A,B,C,B,E,E,C,C,A,D,A,D,C,B,C,C,B
39401648616,"1,02005E+11",Presente,B,C,C,B,C,B,C,D,E,C,A,E,C,B,B,E,C,A,D,A,E,C,A,E,A,C,B,B,C,C,A,D,B,C,E,A,B,B,E,D,C,B,C,C,B,E,C,C,B,D,C,E,C,A,B,A,B,C,A,C,A,A,C,C,B,C,E,C,B,D
39401639234,"1,054E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401635684,"1,042E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401665071,"1,02005E+11",Presente,B,A,D,C,D,B,C,A,B,A,E,A,C,B,B,D,C,A,B,E,E,C,C,D,A,C,D,A,B,C,B,E,D,C,E,A,C,C,B,A,E,E,D,B,D,C,C,B,C,B,C,A,A,A,C,E,E,C,D,D,C,A,C,C,D,A,D,C,A,D
39401637687,"1,05302E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401664103,"1,05102E+11",Presente,A,C,E,B,B,C,D,A,C,B,E,E,D,A,B,B,E,C,A,E,E,E,E,E,A,E,E,A,E,E,A,E,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,D,C,C,C,C,C,D,D,B,A,A,A,A,E,A,A,D,D,D
39401669971,"1,04502E+11",Presente,E,A,D,D,C,B,C,C,D,C,B,E,E,C,C,D,A,E,B,C,B,B,B,E,A,D,D,C,C,C,B,A,B,C,A,A,A,A,D,B,E,C,A,C,B,E,D,E,C,D,*,D,A,A,D,C,E,A,D,A,C,A,C,A,E,C,A,B,B,D
39401654617,"1,00902E+11",Presente,*,D,D,D,D,D,D,D,D,D,D,E,C,D,A,B,B,E,B,D,D,D,D,D,A,D,D,C,D,D,B,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
39401653939,"1,00902E+11",Presente,C,C,C,C,B,C,C,D,D,D,A,B,D,D,A,D,C,E,D,D,B,A,A,E,A,C,E,C,D,C,B,A,B,D,E,A,A,C,D,E,B,E,B,A,D,C,C,C,D,A,C,B,A,A,D,E,D,A,E,E,B,A,D,A,E,C,A,C,D,C
39401675154,"1,01504E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401669366,"1,032E+11",Presente,E,A,B,D,A,B,B,A,E,C,A,E,D,A,A,D,B,E,B,A,B,B,A,E,A,D,A,C,D,C,B,A,B,E,D,A,A,A,D,C,A,C,A,E,C,B,A,C,B,D,E,B,A,A,B,C,D,A,E,A,C,A,C,A,D,C,C,C,C,D
39401658408,"1,01101E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401649942,"1,05004E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401651693,"1,01504E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401636557,"1,02802E+11",Presente,E,A,C,D,A,A,B,B,E,C,E,E,D,A,D,D,B,E,B,B,A,A,C,B,A,D,A,C,A,B,B,A,D,C,D,A,A,C,D,C,A,C,A,E,C,C,C,C,C,D,B,A,A,E,E,A,C,B,E,A,B,A,A,A,C,E,D,A,C,B
39401673070,"1,04906E+11",Presente,E,A,A,E,A,A,C,B,D,C,D,E,B,D,D,B,B,E,B,D,E,B,C,B,A,A,A,C,D,C,B,A,C,C,B,B,A,C,D,B,A,B,A,E,B,C,B,E,A,D,B,A,D,C,B,A,B,D,E,A,B,E,C,A,E,C,D,B,B,D
39402650567,"1,04301E+11",Presente,E,A,C,E,D,A,B,B,E,A,A,E,E,B,C,D,C,E,B,D,E,A,A,E,A,B,A,C,D,C,B,D,B,A,A,D,A,C,D,D,A,C,B,D,D,A,C,A,E,D,C,A,E,C,E,E,B,A,D,A,B,A,B,A,E,C,E,B,B,D
39401667072,"1,05004E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401652284,"1,00504E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401671588,"1,04802E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401669263,"1,00902E+11",Presente,E,B,C,A,A,A,C,B,C,C,A,E,D,C,C,D,D,C,B,D,E,E,D,B,A,E,B,C,D,D,B,A,E,D,E,A,C,A,D,C,E,C,A,E,D,A,C,D,D,B,B,A,E,B,C,E,A,E,E,D,C,A,D,A,E,C,B,D,C,B
39401663267,"1,022E+11",Presente,B,A,B,E,A,A,C,C,D,B,E,E,C,C,B,B,B,A,C,D,A,A,E,E,A,C,B,D,E,C,B,D,C,C,D,A,A,B,A,A,D,C,B,D,A,E,C,B,C,D,B,E,C,A,B,C,E,A,D,B,E,A,A,D,E,C,A,A,A,D
39401640083,"1,04301E+11",Presente,C,B,D,E,C,B,D,A,E,A,A,B,C,D,B,A,B,D,B,E,B,C,C,B,A,D,C,B,E,E,B,D,B,D,A,B,A,C,E,A,A,B,C,D,E,C,A,C,A,B,E,A,A,C,E,E,B,D,C,A,C,A,D,A,E,C,A,B,D,A
39401635441,"1,05302E+11",Presente,E,A,E,C,C,A,A,B,E,C,D,E,C,E,C,B,C,A,E,D,E,B,D,B,A,E,A,B,E,C,B,A,E,C,E,D,A,E,E,C,B,A,E,C,C,E,A,E,A,B,C,D,E,C,B,C,C,D,C,E,E,E,E,A,E,C,A,E,D,C
39401643429,"1,05302E+11",Presente,E,C,D,C,E,B,D,D,D,E,E,E,D,E,B,E,E,B,B,B,B,A,B,A,A,D,B,C,A,C,A,C,A,C,C,B,D,A,A,E,B,A,B,E,D,B,A,C,A,B,B,A,A,A,B,C,C,D,E,D,C,A,C,A,D,C,A,E,A,D
39401668351,"1,04906E+11",Presente,E,A,C,D,B,A,C,D,E,C,B,E,D,C,D,D,D,E,B,B,D,D,D,E,A,D,D,A,D,D,B,A,D,D,D,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D,D,A,D,D,D,D,D,D,D,D,D,D
39401677294,"1,042E+11",Presente,A,B,B,C,C,B,B,D,B,C,D,E,E,C,B,A,C,D,D,D,A,B,B,B,A,D,B,C,D,E,B,A,B,B,A,A,B,B,E,D,C,A,E,D,B,D,D,E,A,B,C,D,C,A,B,C,C,D,A,E,E,A,B,D,D,B,C,C,A,C
39401642733,"1,00902E+11",Presente,E,E,E,E,C,E,C,E,E,C,C,E,D,E,D,D,B,E,B,D,B,B,A,E,A,C,A,C,D,C,B,A,B,C,E,A,A,B,E,B,E,E,D,C,C,B,C,C,A,B,E,D,A,A,B,E,C,C,E,A,A,D,A,A,E,C,A,E,B,A
39401637855,"1,05302E+11",Presente,E,B,C,D,B,D,B,B,C,D,C,E,D,B,C,C,C,D,B,E,A,E,E,E,A,A,C,D,E,E,B,A,D,C,A,C,A,B,D,E,B,A,A,C,B,C,D,C,E,D,D,B,A,A,A,C,C,D,E,B,A,A,C,A,B,B,A,B,B,D
39401683489,"1,01001E+11",Presente,A,D,E,C,B,D,A,D,E,C,A,E,A,D,E,A,A,D,E,C,A,D,D,B,A,D,E,C,A,D,B,A,D,E,C,D,B,B,E,C,A,B,B,C,D,E,B,E,C,D,B,E,A,B,C,C,C,D,A,A,E,B,C,A,E,B,C,A,B,D
39401663615,"1,01703E+11",Presente,A,A,E,B,C,A,C,D,E,A,D,E,C,E,D,C,A,E,A,D,D,E,E,E,A,A,D,B,E,C,B,A,B,C,D,D,A,C,A,E,C,E,E,C,B,A,D,D,A,C,A,B,A,A,B,A,C,C,D,A,C,A,D,A,E,B,A,E,D,D
39401660313,"1,01101E+11",Presente,E,A,A,B,C,A,E,D,A,C,D,E,C,B,B,E,B,E,D,C,B,A,D,E,A,A,D,C,C,E,B,A,B,E,A,C,A,B,D,E,E,E,D,D,B,A,B,C,B,D,D,A,D,A,D,C,D,E,A,E,A,A,A,A,E,C,C,D,B,E
39401670621,"1,03001E+11",Presente,B,A,D,C,B,B,C,B,E,D,B,B,C,B,A,A,D,A,B,D,E,B,C,B,A,E,D,C,C,B,B,A,B,E,C,A,A,B,D,E,B,E,D,C,D,E,B,C,B,B,D,A,A,A,E,B,E,D,C,B,A,A,C,A,E,C,B,A,B,C
39401668290,"1,021E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401683660,"1,02005E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401666065,"1,04502E+11",Presente,E,A,A,E,A,B,C,C,C,C,A,E,D,E,A,D,B,E,B,C,E,B,E,E,A,D,D,C,D,E,B,A,B,C,E,A,A,C,D,C,A,C,B,C,D,A,A,C,B,D,B,A,A,A,D,C,A,E,C,B,D,A,C,A,E,C,A,C,B,E
39401635727,"1,00504E+11",Presente,D,B,B,C,D,E,A,E,B,C,A,E,C,C,E,D,C,A,E,B,E,E,B,E,A,B,D,A,E,C,B,A,D,C,E,E,B,A,E,E,B,B,B,A,C,B,A,E,D,B,E,B,C,A,E,C,A,A,A,A,D,E,C,A,E,C,C,D,E,D
39401659874,"1,047E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401649331,"1,02802E+11",Presente,B,A,E,A,E,B,D,C,B,B,D,E,E,B,E,A,E,D,C,E,D,B,A,E,B,A,C,C,D,A,B,D,D,E,D,D,C,C,A,B,A,B,A,C,B,D,B,A,A,E,A,A,B,A,C,C,C,D,B,D,B,A,A,B,E,D,C,B,A,D
39401638967,"1,02802E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39402667668,"1,04103E+11",Presente,E,B,B,B,B,B,A,C,A,C,E,E,C,B,C,C,B,E,D,A,A,E,D,A,B,A,D,D,C,B,B,D,A,C,A,D,B,E,A,B,E,B,B,B,E,C,B,C,D,D,E,A,B,A,B,D,D,D,C,D,D,A,A,B,E,B,B,B,B,D
39401635228,"1,00504E+11",Presente,E,D,D,A,D,D,D,D,D,D,A,E,C,D,B,D,B,D,B,D,D,B,B,E,A,C,B,C,D,D,B,D,D,D,C,D,C,B,D,D,D,D,D,D,A,D,D,D,D,D,B,B,C,C,E,C,E,D,C,D,D,A,C,E,D,C,E,D,A,D
39401648251,"1,00601E+11",Presente,E,A,B,C,D,A,D,B,C,E,E,E,C,E,C,D,E,A,B,C,E,A,C,B,A,C,D,C,C,A,B,D,B,C,A,C,A,B,E,D,B,C,B,C,D,C,A,E,B,D,A,B,E,A,C,C,D,A,B,C,B,D,B,D,E,C,B,A,A,C
39401672058,"1,01504E+11",Presente,C,B,C,E,B,B,B,D,D,A,E,E,D,D,B,C,B,B,D,C,B,D,B,C,A,D,C,D,E,C,E,C,B,D,D,A,A,A,C,C,C,B,B,C,D,D,C,E,D,B,D,A,C,E,E,C,D,D,A,A,D,A,C,E,E,E,B,C,B,A
39401683448,"1,04502E+11",Presente,B,E,D,C,D,D,C,D,C,A,C,E,D,B,B,C,C,B,A,C,A,B,A,D,D,A,C,D,E,D,C,D,E,D,D,B,E,B,E,B,B,E,A,C,C,C,B,B,E,A,B,B,A,A,E,C,C,C,E,B,E,A,E,A,A,B,C,A,B,D
39401660334,"1,04301E+11",Presente,E,A,C,E,C,A,C,C,C,C,E,E,C,C,C,C,C,C,C,C,B,B,A,E,A,D,A,C,C,C,B,A,B,C,C,A,C,C,C,C,C,C,B,C,C,C,C,C,D,C,C,C,D,C,C,E,E,D,B,A,C,A,C,A,E,B,A,C,B,D
39401641383,"1,01001E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401669358,"1,01101E+11",Presente,E,A,C,B,D,B,C,D,E,C,E,E,C,B,A,D,B,B,B,D,B,D,E,E,A,B,A,C,D,C,B,C,A,B,D,A,A,C,D,E,B,E,C,C,E,D,D,A,B,B,E,A,B,A,D,E,E,D,A,C,D,A,B,A,E,D,A,B,B,A
39401682832,"1,036E+11",Presente,E,A,C,D,D,A,C,E,B,C,A,E,D,C,D,A,B,E,B,C,A,B,C,B,A,D,A,C,B,D,B,E,C,B,D,A,C,C,D,E,B,B,D,E,C,C,A,C,B,D,B,C,B,A,E,C,D,A,E,E,D,E,B,A,D,B,A,C,B,A
39401643898,"1,02005E+11",Presente,E,A,D,C,E,B,C,E,E,C,E,E,E,D,B,E,B,E,B,D,B,B,A,E,A,D,D,E,C,C,B,A,B,E,E,E,A,B,D,C,B,E,A,E,D,C,B,E,B,B,E,D,C,A,D,C,D,D,E,E,D,A,B,A,C,B,A,C,C,D
39401668664,"1,033E+11",Presente,C,A,D,A,E,B,C,A,A,C,E,E,B,B,C,B,B,A,E,B,A,A,E,E,A,D,D,D,E,C,A,D,B,B,E,A,A,C,E,E,C,E,C,A,E,B,C,E,E,B,E,B,A,A,C,C,A,D,C,D,A,A,C,E,E,A,C,D,C,E
39402685184,"1,01504E+11",Presente,D,A,B,E,D,C,B,B,E,E,C,E,C,E,D,D,B,E,B,D,E,B,E,E,A,A,A,C,C,D,B,A,D,C,E,E,E,C,D,E,A,C,E,C,B,A,E,A,B,B,D,D,A,C,E,A,A,D,E,A,D,A,E,A,E,C,C,C,B,D
39401639989,"1,02005E+11",Presente,B,A,D,B,A,A,D,E,E,A,C,B,D,C,B,C,B,D,B,E,E,B,B,E,A,D,E,B,E,C,B,A,B,E,D,C,B,B,D,A,B,E,A,B,E,A,C,D,A,D,C,E,C,A,B,E,C,D,C,B,A,E,B,A,D,C,A,B,C,D
39401671045,"1,04502E+11",Presente,E,C,E,C,A,A,C,D,C,C,E,E,D,C,B,B,E,E,B,B,A,A,D,E,A,E,B,B,E,C,C,A,C,C,E,D,B,C,E,D,B,B,A,B,B,D,E,D,B,D,C,D,E,A,D,C,D,D,C,B,D,A,A,A,D,C,A,C,B,C
39401656696,"1,044E+11",Presente,E,A,E,C,A,A,B,C,D,D,A,E,D,C,B,B,A,E,B,B,A,B,D,B,A,D,C,B,E,C,B,A,C,E,C,A,A,C,D,C,D,B,A,C,D,E,B,E,C,D,E,D,A,C,E,C,D,E,C,A,A,A,C,A,A,C,A,E,B,D
39401645013,"1,00504E+11",Presente,C,E,E,A,D,D,D,C,E,B,A,E,C,A,C,D,E,A,D,B,B,E,E,E,A,B,C,C,E,B,B,D,A,E,E,B,A,C,D,C,B,E,A,C,E,B,C,D,E,D,C,A,B,C,B,C,E,E,D,C,C,A,B,A,E,B,A,B,C,D
