SEXO,ESTADO,ESPECIALIDADE,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,IDADE,matematica,fund_computacao,tec_computacao,total,REGIAO
F,MG,engenharia de software,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,25,6.0,13.0,3.0,22.0,sudeste
M,ES,sistemas de informação,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,32,17.0,16.0,8.0,41.0,sudeste
M,PI,sistemas de computação,1.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,28,7.0,19.0,6.0,32.0,nordeste
M,MG,inteligência artificial,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,24,13.0,20.0,11.0,44.0,sudeste
F,SP,inteligência artificial,1.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,27,9.0,15.0,9.0,33.0,sudeste
F,GO,sistemas de computação,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,25,5.0,15.0,6.0,26.0,centro_oeste
M,SP,sistemas de computação,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,23,5.0,11.0,4.0,20.0,sudeste
M,SP,computação aplicada,2.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,23,9.0,14.0,4.0,27.0,sudeste
M,GO,aprendizado de máquina,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,26,12.0,18.0,10.0,40.0,centro_oeste
M,MS,engenharia de software,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,20,5.0,8.0,4.0,17.0,centro_oeste
M,MG,inteligência artificial,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,28,4.0,11.0,6.0,21.0,sudeste
M,PI,sistemas de computação,2.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,33,15.0,14.0,5.0,34.0,nordeste
F,ES,sistemas de informação,3.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,25,10.0,15.0,7.0,32.0,sudeste
F,SP,sistemas de computação,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,24,4.0,11.0,5.0,20.0,sudeste
F,SP,sistemas de computação,2.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,25,16.0,13.0,5.0,34.0,sudeste
M,SP,otimização,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,32,7.0,8.0,4.0,19.0,sudeste
M,PI,computação aplicada,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,32,8.0,9.0,5.0,22.0,nordeste
F,SC,engenharia de software,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23,5.0,10.0,3.0,18.0,sul
F,SP,banco de dados,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22,7.0,12.0,4.0,23.0,sudeste
M,CE,otimização,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,20,11.0,15.0,10.0,36.0,nordeste
M,SP,otimização,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,22,15.0,19.0,7.0,41.0,sudeste
F,ES,sistemas de informação,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31,6.0,8.0,3.0,17.0,sudeste
F,PI,inteligência artificial,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,25,4.0,14.0,4.0,22.0,nordeste
F,MG,inteligência artificial,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,23,7.0,8.0,5.0,20.0,sudeste
M,MG,inteligência artificial,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,22,11.0,17.0,6.0,34.0,sudeste
M,SC,sistemas de computação,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,36,5.0,11.0,8.0,24.0,sul
M,MG,inteligência artificial,2.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,24,14.0,20.0,7.0,41.0,sudeste
M,MG,inteligência artificial,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,28,5.0,17.0,4.0,26.0,sudeste
M,PR,redes de computadores,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,23,4.0,10.0,8.0,22.0,sul
M,PR,inteligência artificial,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,22,11.0,16.0,6.0,33.0,sul
M,RS,inteligência artificial,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,27,14.0,17.0,8.0,39.0,sul
M,PA,engenharia de software,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22,9.0,10.0,3.0,22.0,norte
M,MG,sistemas de computação,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,29,6.0,12.0,4.0,22.0,sudeste
M,PB,engenharia de software,2.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,25,10.0,13.0,6.0,29.0,nordeste
M,PA,sistemas de informação,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,31,4.0,10.0,7.0,21.0,norte
M,GO,metodologias e técnicas de computação,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,24,7.0,16.0,8.0,31.0,centro_oeste
M,PB,engenharia de software,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,22,5.0,10.0,7.0,22.0,nordeste
M,GO,sistemas de computação,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,24,7.0,16.0,7.0,30.0,centro_oeste
F,CE,banco de dados,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,22,7.0,14.0,12.0,33.0,nordeste
M,SP,inteligência artificial,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,32,8.0,16.0,6.0,30.0,sudeste
F,PA,engenharia de software,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,29,6.0,12.0,9.0,27.0,norte
M,PE,computação aplicada,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,8.0,12.0,4.0,24.0,nordeste
M,PR,sistemas de informação,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,22,8.0,14.0,8.0,30.0,sul
M,SC,redes de computadores,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,42,6.0,7.0,5.0,18.0,sul
F,PR,aprendizado de máquina,1.0,1.0,2.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,20,11.0,17.0,10.0,38.0,sul
F,MG,otimização,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,24,9.0,8.0,4.0,21.0,sudeste
M,RJ,sistemas de computação,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40,8.0,10.0,4.0,22.0,sudeste
M,PA,inteligência artificial,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,32,6.0,13.0,4.0,23.0,norte
M,RJ,metodologias e técnicas de computação,1.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,23,12.0,15.0,11.0,38.0,sudeste
M,MS,redes de computadores,2.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,41,9.0,8.0,5.0,22.0,centro_oeste
M,PR,aprendizado de máquina,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,25,5.0,8.0,5.0,18.0,sul
M,SP,computação aplicada,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,26,9.0,9.0,7.0,25.0,sudeste
M,MG,redes de computadores,2.0,2.0,2.0,3.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,23,13.0,18.0,10.0,41.0,sudeste
M,PA,engenharia de software,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,28,4.0,15.0,9.0,28.0,norte
M,PR,inteligência artificial,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,21,8.0,15.0,8.0,31.0,sul
M,MG,sistemas de computação,2.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,25,11.0,19.0,7.0,37.0,sudeste
M,GO,sistemas de computação,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,33,1.0,8.0,8.0,17.0,centro_oeste
M,PA,sistemas de informação,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,34,5.0,14.0,4.0,23.0,norte
M,ES,inteligência artificial,1.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,24,11.0,15.0,9.0,35.0,sudeste
M,SP,sistemas de computação,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,24,12.0,14.0,7.0,33.0,sudeste
M,MG,inteligência artificial,1.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,25,15.0,15.0,5.0,35.0,sudeste
M,ES,sistemas de informação,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,27,15.0,14.0,9.0,38.0,sudeste
M,PB,engenharia de software,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,21,10.0,16.0,9.0,35.0,nordeste
M,MG,banco de dados,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,23,5.0,11.0,6.0,22.0,sudeste
M,SP,inteligência artificial,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,25,10.0,19.0,7.0,36.0,sudeste
M,DF,otimização,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,26,14.0,20.0,8.0,42.0,centro_oeste
M,SP,inteligência artificial,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,24,10.0,17.0,7.0,34.0,sudeste
M,SP,computação aplicada,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,21,12.0,19.0,4.0,35.0,sudeste
M,CE,otimização,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,21,14.0,19.0,9.0,42.0,nordeste
M,SP,inteligência artificial,3.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,21,17.0,23.0,11.0,51.0,sudeste
M,MS,engenharia de software,3.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,22,10.0,12.0,6.0,28.0,centro_oeste
M,GO,aprendizado de máquina,2.0,3.0,2.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,20,14.0,18.0,8.0,40.0,centro_oeste
M,SP,inteligência artificial,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,22,17.0,17.0,5.0,39.0,sudeste
M,SP,engenharia de software,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,30,6.0,13.0,6.0,25.0,sudeste
M,SP,computação aplicada,2.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,21,13.0,20.0,8.0,41.0,sudeste
M,CE,sistemas de informação,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,28,5.0,10.0,4.0,19.0,nordeste
M,CE,otimização,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,22,7.0,16.0,10.0,33.0,nordeste
M,MG,otimização,2.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,23,18.0,18.0,9.0,45.0,sudeste
M,DF,sistemas de computação,3.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,21,13.0,15.0,6.0,34.0,centro_oeste
M,SP,engenharia de software,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,24,17.0,18.0,6.0,41.0,sudeste
M,MG,inteligência artificial,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,27,5.0,7.0,6.0,18.0,sudeste
M,CE,sistemas de informação,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,30,6.0,15.0,8.0,29.0,nordeste
M,MA,otimização,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,21,11.0,19.0,7.0,37.0,nordeste
F,RJ,engenharia de software,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,23,7.0,9.0,5.0,21.0,sudeste
F,MT,engenharia de software,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,21,5.0,12.0,5.0,22.0,centro_oeste
F,MA,inteligência artificial,1.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,25,10.0,16.0,7.0,33.0,nordeste
F,SC,inteligência artificial,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,28,4.0,13.0,6.0,23.0,sul
M,SP,inteligência artificial,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,23,1.0,11.0,7.0,19.0,sudeste
F,MS,redes de computadores,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,24,9.0,12.0,3.0,24.0,centro_oeste
M,MS,inteligência artificial,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,27,9.0,17.0,5.0,31.0,centro_oeste
M,RS,sistemas embarcados,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,27,6.0,5.0,6.0,17.0,sul
M,GO,inteligência artificial,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22,5.0,10.0,4.0,19.0,centro_oeste
M,MS,redes de computadores,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,31,6.0,10.0,6.0,22.0,centro_oeste
M,PR,visão computacional,1.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,24,11.0,17.0,9.0,37.0,sul
M,SC,sistemas de computação,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,35,6.0,12.0,8.0,26.0,sul
M,SP,inteligência artificial,1.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20,9.0,14.0,4.0,27.0,sudeste
M,BA,engenharia de software,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,28,8.0,9.0,6.0,23.0,nordeste
M,TO,banco de dados,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,20,8.0,15.0,9.0,32.0,norte
M,GO,engenharia de software,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,20,5.0,14.0,5.0,24.0,centro_oeste
M,SP,engenharia de software,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,25,7.0,13.0,4.0,24.0,sudeste
