,SEXO,ESTADO,REGIAO,ESPECIALIDADE,CARGO,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,ANO,matematica,fundamentos_computacao,tecnologia_computacao,Idade,cluster
9915,1,8,2,algoritmos grafos e,0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2019,16.0,24.0,9.0,25,0
9916,1,4,1,redes e sistemas,0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2019,10.0,17.0,5.0,24,0
9917,1,15,4,redes e sistemas,0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,7.0,8.0,4.0,26,1
9918,1,11,2,engenharia de software,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2019,3.0,12.0,6.0,51,1
9919,1,12,3,sistemas de computação,0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,2019,9.0,19.0,7.0,25,0
9920,1,14,1,aprendizado de máquina,0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2019,16.0,19.0,12.0,26,0
9921,1,12,3,teoria,0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2019,15.0,17.0,11.0,26,0
9922,1,24,3,engenharia de software,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,7.0,13.0,5.0,34,1
9923,1,24,3,computação visual e,0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,2019,15.0,19.0,11.0,29,0
9924,1,24,3,sistemas computacionais complexos,0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2019,10.0,14.0,6.0,37,1
9925,1,20,4,ciência de dados,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2019,5.0,17.0,6.0,37,1
9926,1,20,4,redes de computadores,0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2019,6.0,16.0,8.0,43,1
9927,1,12,3,gerenciamento de dados,0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2019,15.0,19.0,9.0,31,0
9928,1,14,1,engenharia de software,0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2019,6.0,7.0,7.0,28,1
9929,1,9,1,modelagem computacional,0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2019,14.0,15.0,10.0,26,0
9930,1,14,1,sistemas de informação,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2019,7.0,12.0,4.0,25,1
9931,1,23,4,inteligência artificial,0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2019,9.0,19.0,9.0,31,0
9932,1,13,0,engenharia de software,0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2019,8.0,13.0,5.0,34,1
9933,1,17,1,arquitetura de sistemas,0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,5.0,9.0,7.0,34,1
9934,1,1,1,engenharia de software,0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019,7.0,14.0,3.0,27,1
9935,1,14,1,modelos computacionais e,0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2019,12.0,20.0,7.0,26,0
9936,1,13,0,projeto de redes,0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2019,6.0,7.0,5.0,25,1
9937,1,14,1,sistemas de informação,0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2019,7.0,15.0,3.0,26,1
9938,1,12,3,inteligência artificial,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2019,3.0,9.0,7.0,29,1
9939,1,21,0,computação visual e,0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,2019,6.0,15.0,10.0,28,0
9940,1,12,3,inteligência artificial,0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2019,14.0,16.0,8.0,27,0
9941,1,14,1,engenharia de software,0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2019,7.0,18.0,7.0,28,0
9942,1,17,1,sistemas de computação,0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2019,6.0,9.0,5.0,38,1
9943,1,5,1,sistemas de informação,0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2019,13.0,19.0,9.0,32,0
9944,1,20,4,inteligência artificial,0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2019,18.0,21.0,11.0,26,0
9945,1,14,1,engenharia de software,0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2019,9.0,16.0,8.0,24,0
9946,1,19,1,otimização e inteligência,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2019,4.0,9.0,7.0,40,1
9947,1,10,2,teoria dos grafos,0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2019,16.0,6.0,4.0,58,1
9948,1,5,1,teoria da computação,0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2019,17.0,18.0,8.0,24,0
9949,1,14,1,engenharia de software,0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2019,18.0,18.0,9.0,24,0
9950,1,14,1,engenharia de software,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2019,3.0,10.0,8.0,27,1
9951,1,5,1,sistemas de computação,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2019,6.0,13.0,4.0,26,1
9952,1,24,3,inteligência artificial,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2019,4.0,13.0,9.0,26,1
9953,1,5,1,otimização e inteligência,0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2019,6.0,19.0,6.0,30,1
9954,1,5,1,ciência computacional,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2019,2.0,12.0,8.0,26,1
9955,1,1,1,modelos computacionais e,0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2019,10.0,14.0,4.0,27,1
9956,1,15,4,redes e sistemas,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2019,4.0,17.0,6.0,29,1
9957,0,13,0,engenharia de software,0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2019,6.0,8.0,8.0,27,1
9958,1,17,1,inteligência artificial,0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2019,9.0,13.0,6.0,28,1
9959,1,17,1,projeto de redes,0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2019,9.0,14.0,9.0,46,0
9960,1,20,4,sistemas de computação,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,5.0,16.0,6.0,47,1
9961,1,7,3,sistemas de informação,0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2019,7.0,16.0,9.0,40,0
9962,0,5,1,engenharia de software,0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2019,7.0,12.0,5.0,25,1
9963,0,5,1,inteligência artificial,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2019,4.0,7.0,4.0,28,1
9964,1,20,4,sistemas inteligentes,0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2019,9.0,18.0,10.0,27,0
9965,1,12,3,representação do conhecimento,0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2019,12.0,9.0,7.0,31,1
9966,0,18,3,otimização e raciocínio,0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2019,11.0,12.0,8.0,27,0
9967,0,20,4,inteligência artificial,0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2019,11.0,21.0,10.0,24,0
9968,0,18,3,outras \ inteligência,0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2019,12.0,8.0,4.0,26,1
9969,0,12,3,processamento de imagens,0,3.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2019,11.0,18.0,6.0,23,0
9970,1,25,1,sistemas distribuídos,0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2019,10.0,14.0,6.0,42,1
9971,0,24,3,banco de dados,0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2019,4.0,4.0,5.0,27,1
9972,0,24,3,banco de dados,0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2019,7.0,9.0,7.0,40,1
9973,1,12,3,inteligência artificial,0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2019,6.0,15.0,5.0,24,1
9974,1,24,3,sistemas computacionais complexos,0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2019,12.0,18.0,6.0,28,0
9975,1,20,4,redes de computadores,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,4.0,12.0,5.0,33,1
9976,1,14,1,modelos computacionais e,0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2019,12.0,21.0,8.0,25,0
9977,1,24,3,computação aplicada \,0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2019,6.0,12.0,5.0,24,1
9978,1,5,1,sistemas de informação,0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2019,10.0,13.0,4.0,28,1
9979,1,17,1,inteligência artificial,0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2019,8.0,11.0,9.0,44,1
9980,1,12,3,inteligência artificial,0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2019,13.0,20.0,8.0,27,0
9981,1,24,3,arquitetura de computadores,0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,2019,15.0,20.0,9.0,33,0
9982,1,12,3,gerenciamento de dados,0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2019,13.0,17.0,6.0,25,0
9983,1,13,0,inteligência artificial,0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2019,6.0,8.0,5.0,39,1
9984,1,20,4,inteligência artificial,0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2019,9.0,17.0,9.0,32,0
9985,1,17,1,sistemas de computação,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2019,3.0,5.0,5.0,25,1
9986,1,20,4,visão computacional,0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2019,9.0,9.0,7.0,27,1
9987,1,20,4,processamento paralelo e,0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2019,10.0,17.0,9.0,28,0
9988,1,19,1,tecnologias aplicadas à,0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,7.0,7.0,5.0,31,1
9989,0,5,1,ciência computacional,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2019,3.0,5.0,8.0,25,1
9990,1,15,4,redes de computadores,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2019,2.0,8.0,6.0,27,1
9991,1,21,0,computação evolucionária aprendizagem,0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2019,8.0,17.0,4.0,29,1
9992,0,12,3,inteligência artificial,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2019,5.0,9.0,5.0,25,1
9993,0,5,1,engenharia de software,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,1.0,9.0,3.0,25,1
9994,0,17,1,sistemas de computação,0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2019,6.0,12.0,6.0,43,1
9995,0,20,4,engenharia de software,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,5.0,12.0,5.0,37,1
9996,0,13,0,engenharia de software,0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2019,5.0,6.0,7.0,28,1
9997,0,11,2,engenharia de software,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2019,3.0,14.0,6.0,35,1
9998,0,20,4,redes de comunicações,0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2019,13.0,7.0,7.0,26,1
9999,0,23,4,redes de computadores,0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2019,12.0,9.0,8.0,44,1
10000,1,5,1,ciência computacional,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,6.0,11.0,3.0,34,1
10001,1,12,3,gerenciamento de dados,0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2019,7.0,13.0,6.0,30,1
10002,0,14,1,modelos computacionais e,0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2019,8.0,14.0,5.0,28,1
10003,0,13,0,inteligência artificial,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2019,3.0,12.0,6.0,26,1
10004,1,17,1,banco de dados,0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2019,10.0,13.0,7.0,43,1
10005,1,17,1,sistemas de computação,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,1.0,5.0,3.0,28,1
10006,1,11,2,engenharia de software,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,10.0,2.0,27,1
10007,0,20,4,teoria da computação,0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2019,7.0,10.0,3.0,24,1
10008,1,11,2,inteligência artificial,0,2.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,2019,12.0,16.0,11.0,25,0
10009,0,17,1,sistemas de computação,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2019,4.0,7.0,6.0,24,1
10010,1,13,0,redes de comunicações,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2019,8.0,7.0,6.0,28,1
10011,1,12,3,sistemas e tecnologias,0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2019,14.0,15.0,7.0,27,0
10012,1,5,1,inteligência artificial,0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2019,7.0,18.0,9.0,26,0
